DateKey,ProductKey,CustomerKey,SupplierKey,ShipperKey,QuantitySold,TotalAmount,DiscountAmount,NetAmount
390,21,2,6,8,47,2172.81,11.43,2161.38
615,24,2,11,17,14,8989.54,190.72,8798.820000000002
264,11,2,7,8,70,65121.0,268.15,64852.85
214,3,3,24,2,55,21261.35,19.87,21241.48
313,16,3,24,17,91,59251.01,104.46,59146.55
226,7,1,18,4,99,6732.990000000001,18.36,6714.630000000001
711,24,2,18,15,33,21189.63,179.93,21009.7
10,3,3,17,17,26,10050.82,52.68,9998.14
458,16,1,3,15,57,37113.27,129.89,36983.380000000005
668,43,2,4,16,54,14504.94,26.86,14478.08
559,21,3,7,16,86,59631.54,41.84,59589.7
8,24,3,4,16,24,15410.64,155.23,15255.41
467,11,1,24,15,59,54887.7,47.5,54840.2
29,5,3,10,4,49,32342.45,57.28,32285.17
641,30,1,7,16,24,10363.68,14.91,10348.77
48,3,3,7,4,85,32858.45,3.07,32855.38
315,7,3,15,17,38,2584.38,9.18,2575.2000000000003
174,28,2,3,16,38,1756.7399999999998,5.84,1750.9
712,14,2,1,4,12,5533.08,8.87,5524.21
443,31,2,10,16,2,457.64,64.67,392.97
251,15,1,14,2,20,13867.8,21.34,13846.46
730,13,2,25,2,69,58472.67,120.18,58352.49
16,11,3,11,8,28,26048.4,99.19,25949.21
19,3,1,3,17,70,27059.9,80.49,26979.41
557,14,3,9,2,19,8760.71,76.78,8683.929999999998
673,16,2,10,17,4,2604.44,102.2,2502.24
81,9,1,6,17,12,5197.200000000001,119.15,5078.050000000001
522,23,1,9,17,94,93542.22,216.29,93325.93
730,15,3,9,17,79,54777.81,37.45,54740.36
706,15,3,9,17,41,28428.99,16.05,28412.94
659,16,2,5,17,10,6511.1,18.48,6492.620000000001
405,36,1,21,15,71,67558.63,227.79,67330.84000000001
730,13,1,3,17,99,83895.56999999999,230.75,83664.81999999999
500,16,1,15,2,11,7162.21,161.94,7000.27
1,13,1,24,15,36,30507.48,1.41,30506.07
356,30,1,18,16,93,40159.26,0.65,40158.61
730,36,2,14,8,35,33303.55,163.27,33140.28
230,7,3,3,15,85,5780.85,9.73,5771.120000000001
713,3,3,10,2,76,29379.32,28.13,29351.19
365,16,2,24,16,69,44926.59,184.18,44742.41
277,15,3,18,16,68,47150.52,3.96,47146.56
635,21,3,11,2,98,63930.3,170.11,63760.19
651,28,2,14,8,29,1340.6699999999998,8.05,1332.62
485,15,2,5,2,6,4160.34,148.87,4011.47
287,31,1,23,4,38,8695.16,53.71,8641.45
645,23,2,12,4,55,54732.15,66.32,54665.83
661,24,1,9,2,58,37242.38,46.98,37195.4
281,21,1,3,4,8,3464.8,4.09,3460.71
730,43,1,8,8,23,6178.030000000001,24.83,6153.200000000001
4,23,2,10,2,11,10946.43,236.95,10709.48
436,1,1,3,4,88,57406.8,85.62,57321.18
283,16,3,8,15,56,36462.16,61.72,36400.44
677,7,2,19,8,17,1156.17,9.67,1146.5
122,7,2,1,4,52,3536.5200000000004,7.61,3528.9100000000003
714,15,1,7,4,48,33282.72,143.94,33138.78
491,23,2,23,15,63,62693.19,169.88,62523.310000000005
483,43,2,17,8,99,26592.390000000003,77.28,26515.110000000004
322,1,1,19,16,86,56102.1,105.18,55996.92
194,13,2,7,4,38,32202.34,207.8,31994.54
416,43,2,24,2,75,20145.75,61.5,20084.25
730,4,1,21,4,85,30940.85,39.54,30901.31
730,9,2,25,17,69,29883.9,120.61,29763.29
38,17,2,18,4,79,66375.01000000001,175.54,66199.47000000002
598,14,1,14,4,8,3688.72,89.48,3599.24
139,36,3,17,16,32,30448.96,261.86,30187.1
476,30,1,17,15,81,34977.42,3.15,34974.27
475,23,2,14,17,34,33834.42,255.05,33579.369999999995
270,30,3,10,15,31,13386.42,23.2,13363.22
730,21,1,14,8,80,52804.0,129.8,52674.2
520,5,3,23,15,28,18481.4,110.49,18370.91
663,16,2,1,15,16,10417.76,44.29,10373.47
730,28,3,18,15,14,647.2199999999999,5.54,641.68
730,23,3,17,16,99,98517.87,46.14,98471.73
494,13,1,9,8,38,32202.34,36.11,32166.23
730,23,1,11,4,26,25873.38,98.81,25774.57
686,3,3,9,17,54,20874.78,45.98,20828.8
392,24,3,11,4,80,51368.8,6.84,51361.96000000001
513,28,1,12,16,43,1987.89,6.03,1981.86
499,13,3,14,15,93,78810.98999999999,110.53,78700.45999999999
335,31,2,5,16,50,11441.0,64.25,11376.75
730,36,2,1,8,61,58043.33,191.51,57851.82
126,24,3,18,8,63,40452.93,31.38,40421.55
573,24,2,12,4,11,7063.21,89.57,6973.64
314,21,2,19,17,42,1941.66,4.8,1936.86
481,17,2,18,8,53,44530.07,206.86,44323.21
615,7,1,23,16,96,6528.960000000001,16.6,6512.360000000001
209,1,1,1,2,56,36531.6,163.55,36368.05
686,9,1,7,4,55,23820.5,123.52,23696.98
555,15,2,9,8,72,49924.08,10.83,49913.25
174,4,3,11,8,21,7644.21,72.62,7571.59
224,11,3,9,15,31,28839.3,180.72,28658.58
413,1,2,15,8,80,52188.0,129.8,52058.2
137,21,3,18,16,67,44223.35,123.7,44099.65
44,31,3,19,16,66,15102.12,47.68,15054.44
655,7,1,18,17,10,680.1,11.63,668.47
730,30,3,25,2,54,23318.28,112.29,23205.99
257,16,2,21,15,66,42973.26,26.36,42946.9
354,9,1,18,15,83,35947.3,94.93,35852.37
227,28,1,3,15,85,3929.55,4.86,3924.69
355,11,3,17,8,39,36281.7,15.92,36265.78
661,7,3,17,15,55,3740.55,15.21,3725.34
399,23,3,7,17,1,995.13,168.61,826.52
267,36,3,15,17,39,37109.67,226.62,36883.05
324,21,1,11,17,77,76625.01,43.69,76581.31999999999
593,21,3,12,15,22,20933.66,193.54,20740.12
533,3,3,14,17,88,34018.16,27.16,33990.99999999999
184,4,3,1,16,72,26208.72,67.86,26140.86
161,13,1,15,16,88,74573.84,129.12,74444.72
219,7,3,8,15,92,6256.92,18.52,6238.4
616,4,2,24,15,20,7280.2,82.03,7198.17
202,28,2,12,2,50,2311.5,1.44,2310.06
260,36,2,18,8,100,95153.0,29.65,95123.35
730,14,2,12,15,27,12449.429999999998,30.52,12418.909999999998
546,43,1,9,16,48,12893.28,77.86,12815.42
63,3,2,23,8,75,28992.75,113.46,28879.29
74,17,1,5,17,41,34447.79,45.39,34402.4
452,15,1,12,2,17,11787.63,200.07,11587.56
643,23,2,6,15,40,39805.2,85.27,39719.93
10,24,2,12,2,75,48158.25,69.03,48089.22
97,22,3,3,15,37,32295.45,217.52,32077.93
190,24,3,7,4,42,26968.62,10.67,26957.95
308,24,2,8,2,43,27610.73,81.65,27529.08
10,16,3,9,2,26,16928.86,136.23,16792.63
666,43,2,9,2,70,18802.7,35.57,18767.13
107,15,3,4,8,71,49230.69,119.02,49111.670000000006
655,28,2,15,17,86,3975.78,1.32,3974.46
715,15,1,18,17,2,1386.78,52.56,1334.22
53,31,3,15,8,96,21966.72,9.04,21957.68
694,14,2,21,8,93,42881.37,88.03,42793.34
700,4,1,24,15,29,10556.29,36.63,10519.66
214,15,1,18,8,63,43683.57,197.14,43486.43
694,3,1,25,17,8,3092.56,97.87,2994.69
664,17,2,18,4,36,30246.840000000004,212.97,30033.870000000003
527,5,1,18,15,43,28382.15,81.17,28300.98
193,21,2,24,8,51,13699.11,74.94,13624.17
293,21,3,8,15,91,20822.62,24.75,20797.87
56,22,2,19,15,75,65463.75,205.48,65258.27
341,24,1,23,4,82,52653.02,111.68,52541.34
730,4,2,15,15,77,28028.77,63.89,27964.88
360,9,1,14,17,94,40711.4,74.65,40636.75
84,21,2,4,4,45,12087.45,57.04,12030.41
221,43,1,11,4,89,23906.29,59.08,23847.21
629,30,1,7,15,77,33250.14,75.91,33174.23
42,28,3,19,17,3,138.69,11.86,126.83
730,1,1,23,16,12,7828.200000000001,98.38,7729.820000000001
298,1,2,21,17,89,58059.15,195.14,57864.01
210,21,3,21,17,97,62284.67,100.7,62183.97
620,14,3,23,4,62,28587.58,2.67,28584.91
716,15,2,3,8,75,52004.25,152.7,51851.55
52,7,3,21,16,5,340.05,15.64,324.41
495,7,2,15,2,67,4556.67,5.16,4551.51
222,30,2,11,15,5,2159.1,106.74,2052.36
15,24,3,21,4,72,46231.92,153.91,46078.01
397,31,3,14,16,61,13958.02,16.41,13941.61
270,14,3,8,2,75,34581.75,12.26,34569.49
698,17,1,12,16,69,57973.11,92.83,57880.28
198,1,3,7,15,21,13699.35,74.04,13625.31
707,21,1,11,2,66,28500.12,89.25,28410.87
730,4,1,15,2,86,31304.86,97.49,31207.37
532,13,1,17,4,22,18643.46,72.52,18570.94
631,5,3,7,15,2,1320.1,23.62,1296.48
652,14,2,12,8,40,18443.6,121.45,18322.15
717,43,2,25,4,96,25786.56,30.1,25756.460000000003
261,3,3,12,15,55,21261.35,27.78,21233.57
345,15,3,8,17,66,45763.74,49.58,45714.16
528,30,1,10,17,32,13818.24,57.31,13760.93
49,14,1,15,16,56,25821.04,127.34,25693.7
730,13,2,25,8,82,69489.26,166.29,69322.97
207,23,2,7,8,32,31844.16,176.69,31667.47
382,15,3,17,16,20,13867.8,79.61,13788.19
387,21,2,24,15,3,1299.3000000000002,57.5,1241.8000000000002
529,17,3,10,15,16,13443.04,242.87,13200.17
174,16,3,19,15,40,26044.4,181.32,25863.08
730,36,3,17,15,80,76122.4,262.44,75859.95999999999
377,30,3,23,16,22,9500.04,71.69,9428.35
730,7,1,18,8,91,6188.910000000001,7.24,6181.670000000001
66,7,1,6,2,79,5372.79,19.19,5353.6
730,4,1,4,2,39,14196.39,40.71,14155.68
665,24,3,19,2,40,25684.4,76.53,25607.870000000003
494,43,3,1,15,82,22026.02,2.88,22023.14
282,30,1,21,15,74,31954.68,19.33,31935.35
606,5,2,21,16,56,36962.8,140.3,36822.49999999999
112,17,2,9,15,45,37808.55,70.81,37737.740000000005
377,4,1,21,16,98,35672.98,42.43,35630.55
305,28,3,18,8,59,2727.57,5.36,2722.21
315,4,3,3,8,76,27664.76,31.09,27633.67
558,28,2,25,4,80,3698.4,8.79,3689.61
474,13,3,14,15,64,54235.52,240.44,53995.08
223,3,2,10,8,35,13529.95,92.28,13437.669999999998
705,11,2,12,16,47,43724.1,70.14,43653.96
730,1,3,5,17,34,22179.9,156.61,22023.29
636,7,2,21,17,33,2244.3300000000004,10.64,2233.6900000000005
410,3,1,14,16,75,28992.75,42.41,28950.34
602,1,2,6,15,38,24789.3,140.21,24649.09
598,30,3,7,16,83,35841.06,107.16,35733.899999999994
576,9,3,17,2,1,433.1,112.82,320.28000000000003
200,43,2,9,15,34,9132.74,10.22,9122.52
409,22,1,17,2,53,46261.05,202.07,46058.98
111,17,3,25,15,62,52091.780000000006,121.11,51970.670000000006
141,1,2,19,4,91,59363.85,129.5,59234.35
664,13,2,18,16,22,18643.46,209.65,18433.81
257,28,2,19,16,74,3421.02,4.37,3416.65
193,43,3,5,8,68,18265.48,5.16,18260.32
718,28,2,12,15,76,3513.48,2.49,3510.99
246,14,2,15,8,50,23054.5,113.45,22941.05
26,21,3,14,17,46,31895.94,116.6,31779.34
719,22,1,21,4,93,81175.05,39.67,81135.38
537,17,3,25,15,7,5881.33,222.93,5658.4
37,31,2,25,17,70,16017.4,9.12,16008.28
241,15,3,5,15,84,58244.76,187.45,58057.310000000005
569,1,1,10,17,86,56102.1,75.08,56027.02
500,21,2,24,16,76,3513.48,12.82,3500.6599999999994
51,14,3,12,16,44,20287.96,32.52,20255.44
43,22,1,24,17,9,7855.650000000001,33.63,7822.02
319,5,1,24,15,96,63364.8,105.36,63259.44
567,28,1,8,2,16,739.68,8.31,731.37
443,5,1,7,15,63,41583.15,84.21,41498.94
326,22,3,21,8,69,60226.65,207.6,60019.05
337,21,3,5,2,22,14351.7,3.78,14347.92
42,31,1,12,4,96,21966.72,0.75,21965.97
591,9,2,23,15,49,21221.9,88.39,21133.51
444,36,2,17,16,49,46624.97,266.6,46358.37
154,5,1,9,2,57,37622.85,169.73,37453.12
623,24,2,9,2,15,9631.65,41.1,9590.55
558,15,2,12,8,89,61711.71,62.93,61648.78
196,13,2,24,16,91,77116.12999999999,67.08,77049.04999999999
370,1,1,7,16,41,26746.35,94.61,26651.74
117,36,3,3,2,77,73267.81,253.52,73014.29
108,43,3,18,8,72,19339.92,28.75,19311.17
122,5,1,4,16,44,29042.2,166.29,28875.91
157,43,1,23,17,89,23906.29,49.53,23856.76
580,30,2,23,16,70,30227.4,68.13,30159.27
577,7,2,6,15,98,6664.9800000000005,14.12,6650.860000000001
587,21,1,17,15,25,21185.75,238.3,20947.45
369,31,1,12,15,2,457.64,59.97,397.67
377,14,1,4,2,94,43342.46,81.51,43260.95
83,23,1,18,17,42,41795.46,240.88,41554.58
8,1,3,6,2,12,7828.200000000001,181.01,7647.19
582,13,2,12,2,70,59320.1,225.71,59094.39
519,7,2,25,15,8,544.08,3.98,540.1
306,43,3,8,8,100,26861.0,75.91,26785.09
641,30,3,7,8,2,863.64,32.95,830.6899999999999
466,16,1,12,2,57,37113.27,147.76,36965.51
216,5,3,10,4,37,24421.85,174.4,24247.45
456,23,2,3,4,39,38810.07,114.34,38695.73
2,31,1,10,16,13,2974.66,17.18,2957.48
49,36,2,3,17,48,45673.44,101.66,45571.78
680,9,2,19,4,32,13859.2,16.64,13842.56
38,30,3,10,16,2,863.64,20.47,843.17
207,21,2,18,2,45,29355.75,40.05,29315.7
496,21,3,25,8,44,29042.2,23.19,29019.01
580,1,2,10,16,21,13699.35,102.8,13596.55
673,28,2,7,4,48,2219.04,2.05,2216.99
730,4,2,19,8,48,17472.48,45.31,17427.17
518,4,1,1,16,17,6188.17,20.74,6167.43
730,15,2,12,16,61,42296.79,205.0,42091.79
578,21,3,10,16,8,6779.44,39.1,6740.339999999999
509,15,3,10,4,58,40216.62,26.63,40189.990000000005
730,23,2,15,17,26,25873.38,205.69,25667.69
490,1,1,5,4,2,1304.7,4.01,1300.69
264,16,1,18,4,58,37764.38,56.26,37708.12
300,31,2,17,8,38,8695.16,46.17,8648.99
85,14,3,4,17,66,30431.94,97.91,30334.03
226,30,3,25,17,11,4750.02,38.32,4711.7
467,22,2,24,8,11,9601.35,150.83,9450.52
276,3,2,10,17,58,22421.06,93.19,22327.870000000003
490,16,3,6,16,75,48833.25,145.15,48688.1
277,21,1,17,17,29,12522.78,43.31,12479.47
103,3,3,6,16,91,35177.87,44.42,35133.450000000004
201,31,3,12,2,80,18305.6,21.48,18284.12
630,13,2,19,15,68,57625.24,60.07,57565.17
270,30,3,7,2,40,17272.8,49.38,17223.42
376,11,2,8,16,6,5581.799999999999,22.64,5559.159999999999
712,11,3,3,16,35,32560.5,191.09,32369.41
312,36,2,25,4,88,83734.64,79.78,83654.86
654,7,1,3,16,69,4692.6900000000005,6.36,4686.330000000001
608,14,1,6,16,67,30893.03,109.75,30783.28
618,4,2,17,2,2,728.02,95.94,632.0799999999999
617,23,1,17,17,48,47766.24,184.93,47581.31
486,3,1,11,8,55,21261.35,27.6,21233.75
286,1,3,5,8,19,12394.65,26.0,12368.65
475,23,1,11,16,15,14926.95,2.88,14924.070000000002
620,7,3,4,8,22,1496.22,12.34,1483.88
378,43,3,23,8,73,19608.53,69.74,19538.79
63,1,1,8,16,16,10437.6,49.9,10387.7
289,17,1,25,8,82,68895.58,68.58,68827.0
230,24,2,5,4,76,48800.36,99.14,48701.22
62,24,3,18,17,80,51368.8,105.43,51263.37
289,23,3,21,17,86,85581.18,58.14,85523.04
430,28,3,6,16,55,2542.65,3.4,2539.2499999999995
400,22,3,8,17,90,78556.5,197.59,78358.91
345,22,1,24,4,30,26185.5,211.31,25974.19
730,5,1,8,4,44,29042.2,122.77,28919.43
551,9,3,19,16,34,14725.4,20.39,14705.010000000002
305,36,3,18,2,6,5709.18,131.01,5578.17
730,16,3,1,16,49,31904.39,122.96,31781.43
720,43,3,4,4,69,18534.09,51.0,18483.09
618,5,2,1,16,21,13861.05,103.16,13757.89
730,24,3,15,15,82,52653.02,69.1,52583.920000000006
223,24,2,15,2,13,8347.43,109.75,8237.68
80,7,3,3,4,41,2788.4100000000003,17.36,2771.05
242,9,1,18,15,79,34214.9,59.89,34155.01
546,7,1,12,17,64,4352.64,6.68,4345.96
730,23,1,10,8,9,8956.17,121.39,8834.78
117,31,3,14,8,36,8237.52,66.52,8171.0
391,7,3,23,17,48,3264.4800000000005,11.49,3252.9900000000007
367,30,2,9,8,45,19431.9,56.45,19375.45
226,1,2,23,8,70,45664.5,155.01,45509.49
372,22,1,19,8,26,22694.1,114.5,22579.6
558,23,2,14,15,79,78615.27,114.94,78500.33
196,23,1,7,15,4,3980.52,169.94,3810.58
535,30,3,21,16,47,20295.54,45.43,20250.11
225,1,3,19,2,31,20222.85,31.2,20191.65
721,15,1,19,8,37,25655.43,98.88,25556.55
369,17,2,3,8,58,48731.02,127.95,48603.07000000001
522,31,1,5,2,66,15102.12,35.33,15066.79
730,36,1,21,2,43,40915.79,14.62,40901.17
234,23,1,24,4,43,42790.59,2.02,42788.57
66,43,3,17,4,1,268.61,1.55,267.06
284,4,2,11,17,85,30940.85,106.42,30834.43
505,15,3,12,17,3,2080.17,88.28,1991.89
24,5,3,3,17,92,60724.6,192.2,60532.4
730,23,2,15,17,70,69659.1,126.16,69532.94
408,22,1,4,16,30,26185.5,6.9,26178.6
272,5,1,25,15,82,54124.1,10.95,54113.15
70,30,1,5,2,98,42318.36,78.3,42240.06
106,4,3,7,2,27,9828.27,6.72,9821.55
261,21,2,17,4,36,13104.36,37.36,13067.0
75,36,2,18,4,43,40915.79,129.65,40786.14
426,21,3,12,4,61,16385.21,28.05,16357.16
615,23,1,23,8,49,48761.37,237.19,48524.18
612,30,3,8,8,18,7772.76,111.62,7661.14
361,7,2,18,15,96,6528.960000000001,5.34,6523.620000000001
180,16,1,4,16,72,46879.92,165.47,46714.45
97,3,2,15,2,15,5798.55,79.65,5718.900000000001
730,15,3,24,8,47,32589.33,39.79,32549.54
385,21,2,19,4,95,6460.950000000001,1.76,6459.1900000000005
73,7,1,3,15,95,6460.950000000001,15.25,6445.700000000001
713,7,3,24,17,67,4556.67,4.46,4552.21
506,21,2,24,8,38,31927.22,146.6,31780.620000000003
662,30,3,4,2,53,22886.46,67.04,22819.42
599,9,3,8,4,15,6496.5,26.88,6469.62
539,16,2,11,15,49,31904.39,9.59,31894.8
278,23,3,18,4,43,42790.59,112.04,42678.55
730,24,3,4,8,34,21831.74,149.93,21681.81
444,1,3,4,15,25,16308.75,182.77,16125.98
419,13,3,21,4,44,37286.92,191.07,37095.85
348,11,3,18,4,31,28839.3,135.92,28703.38
601,17,1,3,2,35,29406.65,1.37,29405.28
491,22,1,25,17,20,17457.0,138.02,17318.98
418,17,2,9,2,55,46210.45,190.14,46020.310000000005
193,28,1,18,2,55,2542.65,10.44,2532.21
31,4,2,3,15,6,2184.06,21.85,2162.21
301,21,2,18,2,39,1802.97,8.82,1794.15
165,1,2,24,8,77,50230.95,54.12,50176.83
411,24,2,25,17,30,19263.3,89.91,19173.39
377,23,3,4,8,100,99513.0,266.87,99246.13
457,36,2,12,15,44,41867.32,123.87,41743.45
402,4,2,17,2,36,13104.36,53.35,13051.01
714,21,2,7,4,24,22836.72,123.46,22713.26
399,13,2,15,17,51,43218.93,176.89,43042.04
572,1,2,5,4,1,652.35,114.52,537.83
387,24,1,23,16,56,35958.16,25.7,35932.46000000001
535,7,1,12,15,71,4828.71,20.31,4808.4
289,14,2,24,2,94,43342.46,90.76,43251.7
278,36,2,17,4,94,89443.81999999999,49.02,89394.79999999999
730,7,1,1,17,72,4896.72,1.26,4895.46
689,15,1,25,8,73,50617.47,101.19,50516.28
130,43,3,4,8,93,24980.73,34.64,24946.09
530,24,1,9,4,25,16052.75,38.06,16014.69
156,30,2,9,8,76,32818.32,100.64,32717.68
229,31,3,18,4,83,18992.06,61.57,18930.49
497,22,1,21,8,30,26185.5,211.8,25973.7
109,31,2,8,8,68,15559.76,64.13,15495.63
508,22,2,18,8,28,24439.8,148.63,24291.17
104,21,1,6,17,38,16409.16,15.94,16393.22
484,43,1,21,17,100,26861.0,6.42,26854.58
68,1,1,18,16,37,24136.95,85.39,24051.56
402,1,3,15,2,79,51535.65,103.24,51432.41
305,21,3,1,16,68,3143.64,7.64,3136.0
81,22,3,10,8,94,82047.90000000001,11.99,82035.91
433,36,2,8,2,45,42818.85,235.1,42583.75
398,30,2,25,2,55,23750.1,44.05,23706.05
680,31,1,1,2,66,15102.12,31.91,15070.21
634,21,2,3,16,23,15947.97,200.96,15747.01
430,28,2,17,4,17,785.91,5.53,780.38
274,31,1,7,17,59,13500.38,9.44,13490.94
116,5,1,3,4,87,57424.35,159.52,57264.83
722,9,1,11,17,24,10394.4,48.9,10345.500000000002
643,36,2,17,17,5,4757.65,219.22,4538.429999999999
636,31,1,21,2,25,5720.5,6.75,5713.75
730,21,1,17,4,75,63557.24999999999,132.8,63424.44999999999
669,22,2,14,16,52,45388.2,137.32,45250.880000000005
113,36,2,24,16,41,39012.73,165.68,38847.05
173,14,2,1,17,60,27665.4,134.04,27531.36
730,13,2,12,8,91,77116.12999999999,245.43,76870.7
102,13,2,10,8,3,2542.29,226.08,2316.21
730,23,1,25,17,34,33834.42,253.53,33580.89
109,16,2,24,2,30,19533.3,101.02,19432.28
508,43,1,10,16,57,15310.77,17.61,15293.16
107,11,3,15,17,64,59539.2,257.87,59281.33
408,3,3,15,15,48,18555.36,107.45,18447.91
150,21,3,11,16,8,2148.88,4.85,2144.03
670,36,1,3,4,87,82783.11,150.33,82632.78
592,28,3,7,2,31,1433.13,12.87,1420.26
516,23,3,4,17,70,69659.1,241.68,69417.42000000001
53,21,3,6,8,6,3960.3,190.52,3769.78
22,30,3,18,15,36,15545.52,91.64,15453.88
501,28,2,23,8,61,2820.03,1.34,2818.69
297,3,2,7,2,97,37497.29,1.37,37495.92
361,22,3,5,15,69,60226.65,198.98,60027.67
730,43,3,19,17,50,13430.5,49.71,13380.79
383,14,3,4,16,76,35042.84,61.66,34981.17999999999
446,21,2,1,8,38,8695.16,65.44,8629.72
314,28,1,24,2,79,3652.17,8.36,3643.81
85,43,2,18,17,33,8864.130000000001,63.08,8801.050000000001
677,16,2,12,4,32,20835.52,174.46,20661.06
543,9,2,10,4,54,23387.4,74.52,23312.88
730,28,1,24,16,80,3698.4,6.53,3691.87
415,16,2,23,4,97,63157.67,126.53,63031.14
684,15,2,7,4,86,59631.54,94.75,59536.79
497,13,2,4,2,89,75421.26999999999,100.67,75320.59999999999
157,21,2,10,8,50,33002.5,63.46,32939.04
548,3,2,5,15,73,28219.61,12.13,28207.48
73,16,3,6,4,12,7813.32,132.62,7680.7
102,13,2,8,8,42,35592.06,158.26,35433.8
641,14,3,6,17,78,35965.02,135.55,35829.469999999994
730,13,1,15,2,93,78810.98999999999,120.07,78690.91999999998
730,13,2,9,16,41,34744.63,26.42,34718.21
517,14,3,12,15,69,31815.21,1.24,31813.97
584,17,2,25,16,46,38648.740000000005,28.76,38619.98
372,1,1,7,2,15,9785.25,168.37,9616.88
328,36,3,21,4,9,8563.77,125.11,8438.66
120,9,2,3,8,90,38979.0,109.87,38869.13
723,43,2,21,16,45,12087.45,17.81,12069.64
666,13,2,7,2,39,33049.77,7.93,33041.84
414,13,3,18,2,68,57625.24,6.65,57618.59
539,23,3,11,2,11,10946.43,207.69,10738.74
730,28,2,23,17,13,600.99,10.49,590.5
717,22,1,11,2,32,27931.2,201.09,27730.11
359,16,3,23,2,98,63808.78,13.13,63795.65
136,4,1,1,2,36,13104.36,100.12,13004.24
366,24,2,1,4,18,11557.98,182.03,11375.95
730,43,2,18,15,2,537.22,54.97,482.25
369,17,2,12,17,51,42849.69,22.23,42827.46
521,7,2,24,8,57,3876.57,11.43,3865.14
525,43,3,18,16,79,21220.19,29.28,21190.910000000003
12,16,1,6,17,74,48182.14,103.67,48078.47
342,43,3,14,15,93,24980.73,20.62,24960.11
58,16,1,17,17,57,37113.27,153.61,36959.66
730,28,1,12,8,40,1849.2,12.1,1837.1
501,31,3,25,4,89,20364.98,67.39,20297.59
611,13,3,25,15,56,47456.08,248.13,47207.95
491,9,1,21,2,33,14292.3,8.21,14284.090000000002
730,30,2,1,16,35,15113.7,84.54,15029.159999999998
235,4,3,21,2,92,33488.92,20.01,33468.91
730,3,3,15,17,45,17395.65,100.54,17295.11
512,43,1,19,8,53,14236.33,52.51,14183.82
674,11,2,5,2,30,27909.0,145.85,27763.15
420,4,2,11,8,76,27664.76,35.12,27629.64
585,22,1,25,15,31,27058.35,5.23,27053.120000000003
41,23,2,18,15,5,4975.65,209.26,4766.389999999999
334,14,1,19,17,43,19826.87,67.23,19759.64
605,7,1,1,4,61,4148.610000000001,6.91,4141.700000000001
497,14,1,4,2,71,32737.39,46.37,32691.02
498,7,3,9,17,55,3740.55,19.51,3721.04
51,7,1,4,15,59,4012.59,11.74,4000.85
696,31,2,21,2,26,5949.32,48.4,5900.92
730,22,2,6,2,52,45388.2,207.75,45180.45
730,14,3,21,16,35,16138.15,135.93,16002.22
597,9,2,24,15,65,28151.5,13.09,28138.41
190,7,2,5,2,64,4352.64,7.44,4345.200000000001
586,7,2,1,8,22,1496.22,7.62,1488.6
82,21,2,21,4,2,92.46,9.24,83.22
63,13,3,8,4,86,72878.98,60.9,72818.08
459,7,2,23,2,98,6664.9800000000005,2.65,6662.330000000001
513,21,2,9,16,21,20897.73,193.03,20704.7
730,15,1,24,2,10,6933.9,156.63,6777.27
559,24,3,5,8,50,32105.5,52.47,32053.03
251,24,1,1,2,39,25042.29,130.68,24911.61
21,24,3,19,17,10,6421.1,126.67,6294.43
438,5,2,7,8,61,40263.05,14.61,40248.44
456,4,1,3,15,39,14196.39,58.33,14138.06
226,14,1,3,4,11,5071.99,23.95,5048.04
579,9,3,7,15,73,31616.300000000003,95.79,31520.51
215,36,1,12,8,2,1903.06,226.91,1676.15
163,30,1,19,2,73,31522.86,97.02,31425.84
724,13,2,15,15,22,18643.46,235.89,18407.57
328,15,2,6,17,52,36056.28,21.49,36034.79
730,3,1,11,2,50,19328.5,103.53,19224.97
324,11,3,18,4,9,8372.699999999999,252.38,8120.319999999999
369,7,3,9,15,39,2652.3900000000003,5.18,2647.2100000000005
65,31,3,5,4,33,7551.059999999999,41.1,7509.959999999999
673,1,2,7,2,28,18265.8,189.06,18076.74
177,17,3,19,15,80,67215.20000000001,109.48,67105.72000000002
351,30,3,9,16,99,42750.18,71.73,42678.45
567,13,1,3,4,91,77116.12999999999,2.77,77113.35999999999
301,7,2,3,16,60,4080.6,8.43,4072.170000000001
405,17,1,19,8,68,57132.920000000006,54.94,57077.98
730,13,3,25,15,64,54235.52,212.21,54023.31
173,30,1,5,8,32,13818.24,122.25,13695.99
695,1,2,1,4,96,62625.600000000006,129.87,62495.73
529,30,1,9,15,2,863.64,61.28,802.36
346,23,1,19,8,22,21892.86,63.72,21829.14
481,43,2,15,17,28,7521.08,37.06,7484.019999999999
172,24,1,25,2,12,7705.32,26.07,7679.25
130,7,2,23,2,64,4352.64,13.56,4339.08
56,17,2,6,2,26,21844.94,224.78,21620.160000000003
428,1,1,18,16,19,12394.65,16.72,12377.93
543,3,1,15,17,41,15849.37,0.54,15848.829999999998
187,30,1,21,15,1,431.82,93.44,338.38
237,17,3,14,2,2,1680.38,244.94,1435.44
10,13,1,9,4,66,55930.38,213.16,55717.22
220,24,3,5,16,61,39168.71,173.08,38995.63
108,16,3,15,8,87,56646.57,62.86,56583.71
110,43,1,6,8,13,3491.9300000000003,64.51,3427.42
177,24,3,9,16,41,26326.51,40.36,26286.15
485,43,3,21,8,39,10475.79,70.74,10405.05
723,30,3,18,2,31,13386.42,125.04,13261.38
6,21,3,12,17,9,7561.710000000001,233.99,7327.720000000001
